id,u,x,Z,T,R,R2,ZR,ZR2,Y
104,0.920237743994221,0.477038138080388,1,1.49017830799567,0.477038138080388,0.227565385183204,0.477038138080388,0.227565385183204,1.48574238123811
105,0.846614957088605,0.367127660661936,1,1.43496121781645,0.367127660661936,0.134782719223105,0.367127660661936,0.134782719223105,1.44030357802158
106,0.398565686307848,0.217631569132209,1,1.09892426473089,0.217631569132209,0.0473634998829474,0.217631569132209,0.0473634998829474,1.09505270235504
107,0.276980596594512,-0.570978730451316,0,0.923268655315042,-0.570978730451316,0.326016710627796,0,0,0.919862359074173
108,0.519526574993506,0.503002231940627,1,1.18964493124513,0.503002231940627,0.253011245337252,0.503002231940627,0.253011245337252,1.19612036754253
109,0.455332157900557,0.584101175423712,1,1.14149911842542,0.584101175423712,0.341174183131361,0.584101175423712,0.341174183131361,1.14226760391487
110,0.316483080619946,-0.147723989095539,0,1.03736231046496,-0.147723989095539,0.0218223769542989,0,0,1.02818038252962
111,0.177495151991025,-0.836532512679696,0,0.591650506636749,-0.836532512679696,0.699786644770206,0,0,0.597568803350623
112,0.515462208539248,-0.532834286335856,0,1.18659665640444,-0.532834286335856,0.283912376695041,0,0,1.18799424015503
113,0.77436661021784,0.805797904729843,1,1.38077495766338,0.805797904729843,0.649310263267005,0.805797904729843,0.649310263267005,1.37610758874936
114,0.295924691483378,-0.801536168903112,0,0.986415638277928,-0.801536168903112,0.642460230059879,0,0,0.985146683727926
115,0.455170246772468,-0.686590453609824,0,1.14137768507935,-0.686590453609824,0.471406450988144,0,0,1.12710083806154
116,0.392932742601261,0.959108262788504,1,1.09469955695095,0.959108262788504,0.919888659749183,0.959108262788504,0.919888659749183,1.09601044174816
117,0.474448915105313,-0.0887020127847791,0,1.15583668632898,-0.0887020127847791,0.00786804707207111,0,0,1.14948021780548
118,0.103138505946845,-0.280004166066647,0,0.343795019822816,-0.280004166066647,0.0784023330146782,0,0,0.335690814965896
119,0.592226177686825,-0.723401837982237,0,1.24416963326512,-0.723401837982237,0.523310219196079,0,0,1.24501680384648
120,0.186155721545219,-0.330425171647221,0,0.620519071817398,-0.330425171647221,0.109180794058095,0,0,0.62437406758098
121,0.12785636424087,0.822195659857243,1,0.895892273180652,0.822195659857243,0.676005703088088,0.822195659857243,0.676005703088088,0.899355116581929
122,0.981889165006578,-0.196262554265559,0,1.53641687375493,-0.196262554265559,0.0385189902068414,0,0,1.53788661522862
123,0.803677479503676,-0.604042122606188,0,1.40275810962776,-0.604042122606188,0.364866885882589,0,0,1.4111029932988
124,0.869546257192269,0.249365563504398,1,1.4521596928942,0.249365563504398,0.0621831842618659,0.249365563504398,0.0621831842618659,1.45050615680922
125,0.281507035251707,-0.528350423555821,0,0.938356784172356,-0.528350423555821,0.279154170071616,0,0,0.933232683981657
126,0.0422041015699506,-0.0952415596693754,0,0.140680338566502,-0.0952415596693754,0.0090709546882552,0,0,0.146606035129992
127,0.690180322853848,0.410088990814984,1,1.31763524214039,0.410088990814984,0.168172980387652,0.410088990814984,0.168172980387652,1.32233077713165
128,0.762942526722327,0.743890212848783,1,1.37220689504175,0.743890212848783,0.553372648772207,0.743890212848783,0.553372648772207,1.36639900612329
129,0.223609982058406,-0.857839883305132,0,0.745366606861353,-0.857839883305132,0.735889265388963,0,0,0.743714882818464
130,0.333794238744304,0.111218597274274,1,1.05034567905823,0.111218597274274,0.0123695763796571,0.111218597274274,0.0123695763796571,1.04600390996567
131,0.366406408371404,0.952396391425282,1,1.07480480627855,0.952396391425282,0.907058886399899,0.952396391425282,0.907058886399899,1.07081660638158
132,0.177375271916389,0.930792317725718,1,0.933031453937292,0.930792317725718,0.866374338737214,0.930792317725718,0.866374338737214,0.92677913378622
133,0.0177622220944613,-0.906952331773937,0,0.0592074069815377,-0.906952331773937,0.822562532110181,0,0,0.0622469245865534
134,0.844162854598835,-0.290351800620556,0,1.43312214094913,-0.290351800620556,0.084304168123599,0,0,1.42894985376082
135,0.381439514923841,0.937176722567528,1,1.08607963619288,0.937176722567528,0.878300209322414,0.937176722567528,0.878300209322414,1.08666226901451
136,0.00552456197328866,0.966958982404321,1,0.804143421479967,0.966958982404321,0.935009673652401,0.966958982404321,0.935009673652401,0.807935484010244
137,0.101618457585573,0.0657633375376463,1,0.87621384318918,0.0657633375376463,0.0043248165640904,0.0657633375376463,0.0043248165640904,0.88126656574195
138,0.434881874825805,-0.143617236055434,0,1.12616140611935,-0.143617236055434,0.0206259104922022,0,0,1.12850766935552
139,0.389866837766022,-0.896517717745155,0,1.09240012832452,-0.896517717745155,0.803744018230982,0,0,1.08678418163145
140,0.595685488777235,0.903023365885019,1,1.24676411658293,0.903023365885019,0.815451199334309,0.903023365885019,0.815451199334309,1.24411529331062
141,0.419138727011159,0.244342469144613,1,1.11435404525837,0.244342469144613,0.0597032422276859,0.244342469144613,0.0597032422276859,1.1161476370677
142,0.248673379886895,-0.745837141294032,0,0.828911266289651,-0.745837141294032,0.556273041333654,0,0,0.829678827117362
143,0.410750751383603,-0.518034040462226,0,1.1080630635377,-0.518034040462226,0.268359267077619,0,0,1.10607447502434
144,0.899375698063523,-0.799439105205238,0,1.47453177354764,-0.799439105205238,0.639102882931351,0,0,1.47724601977411
145,0.63571502850391,-0.658462382853031,0,1.27678627137793,-0.658462382853031,0.433572709632492,0,0,1.28498890408961
146,0.723839325364679,-0.581247392110527,0,1.34287949402351,-0.581247392110527,0.337848530835288,0,0,1.34640659117291
147,0.512910645687953,-0.270115476101637,0,1.18468298426596,-0.270115476101637,0.072962370429614,0,0,1.19113168354692
148,0.644705365411937,0.47342311963439,1,1.28352902405895,0.47342311963439,0.224129450204358,0.47342311963439,0.224129450204358,1.2769545032844
149,0.660391293698922,0.533701217733324,1,1.29529347027419,0.533701217733324,0.284836989810032,0.533701217733324,0.284836989810032,1.29779271705919
150,0.697734928922728,-0.343544265255332,0,1.32330119669205,-0.343544265255332,0.118022662189826,0,0,1.32153240398248
151,0.438273298786953,-0.75368794798851,0,1.12870497409021,-0.75368794798851,0.568045522943131,0,0,1.12343972229176
152,0.611700857756659,0.875001588370651,1,1.25877564331749,0.875001588370651,0.765627779651162,0.875001588370651,0.765627779651162,1.26070254514774
153,0.834843941265717,0.179211142472923,1,1.42613295594929,0.179211142472923,0.0321166335864502,0.179211142472923,0.0321166335864502,1.42680681279529
154,0.0804606438614428,0.9475287492387,1,0.860345482896082,0.9475287492387,0.897810730633855,0.9475287492387,0.897810730633855,0.863174642687195
155,0.548190180212259,0.426666892133653,1,1.21114263515919,0.426666892133653,0.18204463684299,0.426666892133653,0.18204463684299,1.20988500012626
156,0.696263232501224,0.999058918096125,1,1.32219742437592,0.999058918096125,0.9981187218274,0.999058918096125,0.9981187218274,1.32232392622137
157,0.575021661119536,-0.533938411157578,0,1.23126624583965,-0.533938411157578,0.285090226909479,0,0,1.22636368059525
158,0.318812299519777,0.688902523368597,1,1.03910922463983,0.688902523368597,0.47458668670362,0.688902523368597,0.47458668670362,1.04141836202418
159,0.286756569053978,-0.659769612830132,0,0.955855230179926,-0.659769612830132,0.435295942014023,0,0,0.95680463114916
160,0.813378531951457,-0.532477253582329,0,1.41003389896359,-0.532477253582329,0.283532025582579,0,0,1.41464691747383
161,0.690904630348086,-0.322442712727934,0,1.31817847276106,-0.322442712727934,0.103969302991349,0,0,1.3132688844768
162,0.336965922964737,-0.984158947598189,0,1.05272444222355,-0.984158947598189,0.968568834137575,0,0,1.05501886275577
163,0.0407277622725815,0.576714732684195,1,0.830545821704436,0.576714732684195,0.332599882895003,0.576714732684195,0.332599882895003,0.824481627388392
164,0.908611938590184,0.266396097373217,1,1.48145895394264,0.266396097373217,0.0709668806956807,0.266396097373217,0.0709668806956807,1.47002423298441
165,0.835351058747619,-0.22858611214906,0,1.42651329406071,-0.22858611214906,0.0522516106674225,0,0,1.42033583722447
166,0.648894406156614,0.819454747717828,1,1.28667080461746,0.819454747717828,0.671506083557288,0.819454747717828,0.671506083557288,1.28540448819938
167,0.490393257001415,0.54910691222176,1,1.16779494275106,0.54910691222176,0.301518401049715,0.54910691222176,0.301518401049715,1.16375459467403
168,0.172884998144582,0.557769202627242,1,0.929663748608436,0.557769202627242,0.311106483399429,0.557769202627242,0.311106483399429,0.933482680486711
169,0.750379496486858,0.96858774824068,1,1.36278462236514,0.96858774824068,0.93816222604195,0.96858774824068,0.93816222604195,1.3688502063481
170,0.981464832089841,0.049732280895114,1,1.53609862406738,0.049732280895114,0.00247329976303052,0.049732280895114,0.00247329976303052,1.53355358382591
171,0.238756079459563,0.400647582951933,1,0.979067059594672,0.400647582951933,0.160518485725226,0.400647582951933,0.160518485725226,0.972074125571086
172,0.927335903979838,0.350830467883498,1,1.49550192798488,0.350830467883498,0.123082017195354,0.350830467883498,0.123082017195354,1.49345446163357
173,0.991512128151953,-0.324701303616166,0,1.54363409611397,-0.324701303616166,0.105430936570038,0,0,1.5464563074346
174,0.0423555059824139,0.47109245788306,1,0.83176662948681,0.47109245788306,0.221928103874303,0.47109245788306,0.221928103874303,0.835787416596398
175,0.31795249436982,0.401914796791971,1,1.03846437077736,0.401914796791971,0.161535503880331,0.401914796791971,0.161535503880331,1.02529876795706
176,0.863997672684491,-0.172505663707852,0,1.44799825451337,-0.172505663707852,0.0297582040112867,0,0,1.45376171773667
177,0.469800023827702,0.778170047793537,1,1.15235001787078,0.778170047793537,0.605548623282996,0.778170047793537,0.605548623282996,1.14998281946924
178,0.966248199110851,0.630266415886581,1,1.52468614933314,0.630266415886581,0.397235754994517,0.630266415886581,0.397235754994517,1.51811145549412
179,0.300890848739073,0.292698825243861,1,1.0256681365543,0.292698825243861,0.085672602299136,0.292698825243861,0.085672602299136,1.02896614923233
180,0.0866887324955314,-0.905212791170925,0,0.288962441651772,-0.905212791170925,0.819410197299457,0,0,0.282977261572855
181,0.82278925832361,-0.805078128818423,0,1.41709194374271,-0.805078128818423,0.648150793501773,0,0,1.41677988694078
182,0.725252530071884,-0.837134441360831,0,1.34393939755391,-0.837134441360831,0.700794072912511,0,0,1.34864869740049
183,0.144024532986805,-0.470570072066039,0,0.480081776622683,-0.470570072066039,0.221436192724237,0,0,0.483815560716801
184,0.484908202663064,0.0896602850407362,1,1.1636811519973,0.0896602850407362,0.00803896671358606,0.0896602850407362,0.00803896671358606,1.16702362962091
185,0.711247860221192,-0.357565599959344,0,1.33343589516589,-0.357565599959344,0.127853158274285,0,0,1.33444241034557
186,0.0922657987102866,-0.818485371768475,0,0.307552662367622,-0.818485371768475,0.669918303798978,0,0,0.305185629144402
187,0.816134213935584,-0.787330565042794,0,1.41210066045169,-0.787330565042794,0.619889418650605,0,0,1.40968762620587
188,0.222446606727317,0.525016563944519,1,0.966834955045488,0.525016563944519,0.275642392416109,0.525016563944519,0.275642392416109,0.968321067982491
189,0.83889966737479,-0.452914678025991,0,1.42917475053109,-0.452914678025991,0.205131705571387,0,0,1.43227757021064
190,0.156892423750833,0.447847699280828,1,0.917669317813125,0.447847699280828,0.200567561751131,0.447847699280828,0.200567561751131,0.916357201670971
191,0.649365524295718,-0.308765214402229,0,1.28702414322179,-0.308765214402229,0.0953359576248542,0,0,1.278670068564
192,0.75638999696821,0.103418319951743,1,1.36729249772616,0.103418319951743,0.0106953489016411,0.103418319951743,0.0106953489016411,1.3704893729369
193,0.364452003734186,0.262444283813238,1,1.07333900280064,0.262444283813238,0.0688770021062435,0.262444283813238,0.0688770021062435,1.07181465501791
194,0.93163850158453,-0.597117106430233,0,1.4987288761884,-0.597117106430233,0.356548838791614,0,0,1.50157026502684
195,0.294533263426274,0.338512589223683,1,1.02089994756971,0.338512589223683,0.114590773062922,0.338512589223683,0.114590773062922,1.02141179615684
196,0.345676751574501,0.116947319824249,1,1.05925756368088,0.116947319824249,0.0136766756140751,0.116947319824249,0.0136766756140751,1.05910044335556
197,0.427573364926502,0.294139380566776,1,1.12068002369488,0.294139380566776,0.0865179752002066,0.294139380566776,0.0865179752002066,1.11964579567542
198,0.612758591771126,0.117972318548709,1,1.25956894382834,0.117972318548709,0.0139174679437581,0.117972318548709,0.0139174679437581,1.25440984247512
199,0.476356721716002,0.243675115983933,1,1.157267541287,0.243675115983933,0.0593775621497833,0.243675115983933,0.0593775621497833,1.15511390086286
200,0.668583662249148,-0.410472109448165,0,1.30143774668686,-0.410472109448165,0.168487352634826,0,0,1.30420883397953
201,0.0230003478936851,0.128271786961705,1,0.817250260920264,0.128271786961705,0.0164536513303489,0.128271786961705,0.0164536513303489,0.811812303923959
202,0.129285892937332,0.573688822798431,1,0.896964419702999,0.573688822798431,0.32911886540385,0.573688822798431,0.32911886540385,0.89624645598794
203,0.87187754153274,0.406628934200853,1,1.45390815614956,0.406628934200853,0.165347090129322,0.406628934200853,0.165347090129322,1.45060966410187
204,0.704401827417314,0.375692581292242,1,1.32830137056299,0.375692581292242,0.141144915638028,0.375692581292242,0.141144915638028,1.3263550549385
205,0.750414454843849,-0.461002737283707,0,1.36281084113289,-0.461002737283707,0.21252352378307,0,0,1.36040289364186
206,0.516189567744732,0.278463647700846,1,1.18714217580855,0.278463647700846,0.077542003090861,0.278463647700846,0.077542003090861,1.19397971041301
207,0.582574175903574,-0.526862449478358,0,1.23693063192768,-0.526862449478358,0.277584040670335,0,0,1.23560292532434
208,0.184550615493208,-0.229452119674534,0,0.615168718310694,-0.229452119674534,0.0526482752231365,0,0,0.609090839915261
209,0.476935790386051,-0.595554891042411,0,1.15770184278954,-0.595554891042411,0.354685628244538,0,0,1.15329742496406
210,0.262838544556871,-0.951439731288701,0,0.876128481856237,-0.951439731288701,0.905237562274716,0,0,0.878034160306331
211,0.81428859452717,-0.867513116449118,0,1.41071644589538,-0.867513116449118,0.75257900721126,0,0,1.41052700405044
212,0.75398124800995,-0.644296393264085,0,1.36548593600746,-0.644296393264085,0.415117842373109,0,0,1.36283073320116
213,0.409486777149141,0.00938546471297741,1,1.10711508286186,0.00938546471297741,8.80869478785441e-05,0.00938546471297741,8.80869478785441e-05,1.1189424857502
214,0.491363679524511,0.975477669853717,1,1.16852275964338,0.975477669853717,0.951556684383237,0.975477669853717,0.951556684383237,1.17504831962156
215,0.0246693736407906,0.735305130947381,1,0.818502030230593,0.735305130947381,0.540673635597546,0.735305130947381,0.540673635597546,0.820788290628477
216,0.323414640733972,-0.00911286752671003,0,1.04256098055048,-0.00911286752671003,8.30443545593662e-05,0,0,1.04127307192295
217,0.225571619579569,-0.139042218215764,0,0.751905398598562,-0.139042218215764,0.01933273844636,0,0,0.750867656593278
218,0.109768768306822,0.386712766252458,1,0.882326576230116,0.386712766252458,0.149546763582628,0.386712766252458,0.149546763582628,0.889906721342808
