id,u,R,Z,T,Y
124,0.869546257192269,-0.521990167442709,0,1.4521596928942,1.44971041632376
125,0.281507035251707,0.900166224688292,1,1.01113027643878,1.01486262307156
126,0.0422041015699506,-0.720599505119026,0,0.140680338566502,0.139270720434175
127,0.690180322853848,-0.161110582761467,0,1.31763524214039,1.32058213517534
128,0.762942526722327,0.710202407557517,1,1.37220689504175,1.37573700605275
129,0.223609982058406,-0.876058814581484,0,0.745366606861353,0.744828017841568
130,0.333794238744304,0.453124492894858,1,1.05034567905823,1.05206191420544
131,0.366406408371404,0.0162744303233922,1,1.07480480627855,1.07963441603802
132,0.177375271916389,-0.940653839148581,0,0.591250906387965,0.590651949934116
133,0.0177622220944613,-0.186021024361253,0,0.0592074069815377,0.0639463302133751
134,0.844162854598835,-0.213712364435196,0,1.43312214094913,1.43351210290134
135,0.381439514923841,0.118153241928667,1,1.08607963619288,1.09233318612374
136,0.00552456197328866,-0.210337216965854,0,0.0184152065776289,0.0261732515025717
137,0.101618457585573,-0.153103422373533,0,0.338728191951911,0.339000608708491
138,0.434881874825805,0.916389671619982,1,1.12616140611935,1.12652692631193
139,0.389866837766022,-0.566653050482273,0,1.09240012832452,1.09426273923396
140,0.595685488777235,-0.967767723836005,0,1.24676411658293,1.24156980288592
141,0.419138727011159,-0.514950222335756,0,1.11435404525837,1.1159882548907
142,0.248673379886895,0.30747813731432,1,0.986505034915172,0.981127986035124
143,0.410750751383603,0.447701260447502,1,1.1080630635377,1.10808878685462
144,0.899375698063523,0.785520500037819,1,1.47453177354764,1.47676149835712
145,0.63571502850391,0.236791290342808,1,1.27678627137793,1.28158270748793
146,0.723839325364679,-0.627250389195979,0,1.34287949402351,1.33975547513343
147,0.512910645687953,0.906401705928147,1,1.18468298426596,1.18218140930707
148,0.644705365411937,0.910095519386232,1,1.28352902405895,1.28357566566113
149,0.660391293698922,-0.603491064161062,0,1.29529347027419,1.2981534602268
150,0.697734928922728,-0.775727027095854,0,1.32330119669205,1.32746655771606
151,0.438273298786953,-0.721040586009622,0,1.12870497409021,1.13254698791325
152,0.611700857756659,-0.343666286207736,0,1.25877564331749,1.26046819281778
153,0.834843941265717,-0.108669768553227,0,1.42613295594929,1.43040192708665
154,0.0804606438614428,-0.477998962625861,0,0.268202146204809,0.264198145523732
155,0.548190180212259,0.283905379474163,1,1.21114263515919,1.21231298803493
156,0.696263232501224,-0.481323610059917,0,1.32219742437592,1.32489030190866
157,0.575021661119536,-0.856164293829352,0,1.23126624583965,1.23364326066263
158,0.318812299519777,-0.196756718214601,0,1.03910922463983,1.0357028971109
159,0.286756569053978,-0.535780627746135,0,0.955855230179926,0.96172875347612
160,0.813378531951457,0.666681815870106,1,1.41003389896359,1.40836872953612
161,0.690904630348086,-0.684081435203552,0,1.31817847276106,1.33002462350827
162,0.336965922964737,-0.779644291382283,0,1.05272444222355,1.05636181049969
163,0.0407277622725815,0.624135246966034,1,0.830545821704436,0.823939352300037
164,0.908611938590184,0.647263696417213,1,1.48145895394264,1.47923669433425
165,0.835351058747619,-0.696087151300162,0,1.42651329406071,1.4193872854993
166,0.648894406156614,0.346259059384465,1,1.28667080461746,1.2840417007221
167,0.490393257001415,0.783819904085249,1,1.16779494275106,1.1541925445069
168,0.172884998144582,-0.884576631244272,0,0.576283327148606,0.579558580569804
169,0.750379496486858,-0.685695498716086,0,1.36278462236514,1.37054282131355
170,0.981464832089841,0.369480803608894,1,1.53609862406738,1.53821947703997
171,0.238756079459563,0.291431424673647,1,0.979067059594672,0.97952019385359
172,0.927335903979838,-0.445952123496681,0,1.49550192798488,1.49904893496427
173,0.991512128151953,-0.102228896692395,0,1.54363409611397,1.54837282074637
174,0.0423555059824139,0.327601699158549,1,0.83176662948681,0.835928309661227
175,0.31795249436982,0.0823917826637626,1,1.03846437077736,1.03236864552922
176,0.863997672684491,-0.884640842676163,0,1.44799825451337,1.44814275064458
177,0.469800023827702,-0.581246844492853,0,1.15235001787078,1.1486671737054
178,0.966248199110851,0.658174671698362,1,1.52468614933314,1.52538637585416
179,0.300890848739073,-0.722324312198907,0,1.0256681365543,1.02175891258246
180,0.0866887324955314,0.857857323251665,1,0.865016549371649,0.861994254244232
181,0.82278925832361,-0.495031113736332,0,1.41709194374271,1.41669814405647
182,0.725252530071884,0.350010695401579,1,1.34393939755391,1.34214418433113
183,0.144024532986805,0.972047586459666,1,0.908018399740104,0.916469505238271
184,0.484908202663064,-0.930655776523054,0,1.1636811519973,1.16880338545807
185,0.711247860221192,-0.199167259503156,0,1.33343589516589,1.33410703660503
186,0.0922657987102866,-0.338530340697616,0,0.307552662367622,0.301797941302617
187,0.816134213935584,-0.512749899644405,0,1.41210066045169,1.41877698254772
188,0.222446606727317,0.301561059430242,1,0.966834955045488,0.977301676140278
189,0.83889966737479,0.0919166379608214,1,1.42917475053109,1.42220942667557
190,0.156892423750833,-0.056596718262881,0,0.522974745836109,0.531448624707495
191,0.649365524295718,-0.692915716674179,0,1.28702414322179,1.28581390052037
192,0.75638999696821,0.908122547902167,1,1.36729249772616,1.36303090281821
193,0.364452003734186,0.397333209402859,1,1.07333900280064,1.073988245298
194,0.93163850158453,-0.24892457248643,0,1.4987288761884,1.49645192524095
195,0.294533263426274,0.744243827648461,1,1.02089994756971,1.02128869572889
196,0.345676751574501,-0.516253673005849,0,1.05925756368088,1.06360429490224
197,0.427573364926502,0.75066547608003,1,1.12068002369488,1.12294858464097
198,0.612758591771126,0.232243563048542,1,1.25956894382834,1.25850662664122
199,0.476356721716002,0.788548587355763,1,1.157267541287,1.15388096967271
200,0.668583662249148,-0.939193038735539,0,1.30143774668686,1.29991502708595
201,0.0230003478936851,-0.276723473798484,0,0.0766678263122837,0.0812435320784173
202,0.129285892937332,0.827884314116091,1,0.896964419702999,0.905273094258619
203,0.87187754153274,-0.24279368063435,0,1.45390815614956,1.45931810759281
204,0.704401827417314,0.0341006764210761,1,1.32830137056299,1.32664476196871
205,0.750414454843849,0.955936191603541,1,1.36281084113289,1.36859851833544
206,0.516189567744732,0.667820496950299,1,1.18714217580855,1.19612532529253
207,0.582574175903574,-0.625020883977413,0,1.23693063192768,1.23258418895642
208,0.184550615493208,0.220198621042073,1,0.938412961619906,0.944078071082301
209,0.476935790386051,0.714692365378141,1,1.15770184278954,1.14180896303365
210,0.262838544556871,0.359979794826359,1,0.997128908417653,0.992975485444939
211,0.81428859452717,-0.561253972817212,0,1.41071644589538,1.41102608934083
212,0.75398124800995,0.0621080626733601,1,1.36548593600746,1.37025519587732
213,0.409486777149141,-0.504292533267289,0,1.10711508286186,1.10620709606765
214,0.491363679524511,0.612934198230505,1,1.16852275964338,1.17314490010573
215,0.0246693736407906,0.804709881078452,1,0.818502030230593,0.819984085366078
216,0.323414640733972,-0.477182242553681,0,1.04256098055048,1.04891641333416
217,0.225571619579569,0.122151433490217,1,0.969178714684676,0.969540965036707
218,0.109768768306822,-0.0149656180292368,0,0.365895894356072,0.367341295837582
219,0.899754096288234,-0.933699341025203,0,1.47481557221618,1.47983427863341
220,0.0173358160536736,-0.435887566767633,0,0.0577860535122454,0.0561780262992443
221,0.170319112250581,0.763452059123665,1,0.927739334187936,0.926037767592793
222,0.442754300078377,0.0302035701461136,1,1.13206572505878,1.13107460266514
223,0.947638928890228,0.220151709392667,1,1.51072919666767,1.51353011608636
224,0.237062707776204,-0.0442650336772203,0,0.790209025920679,0.791388159119003
225,0.995340740773827,-0.649424610193819,0,1.54650555558037,1.53822439475768
226,0.799251552438363,0.77028718823567,1,1.39943866432877,1.40091625670536
227,0.555531143210828,-0.200342905241996,0,1.21664835740812,1.21093068774424
228,0.810286618769169,-0.348513653036207,0,1.40771496407688,1.40685911371525
229,0.0883926299866289,-0.995701324660331,0,0.29464209995543,0.293114583080411
230,0.155683057848364,0.0346718821674585,1,0.916762293386273,0.928385348293952
231,0.787834800081328,0.206814980134368,1,1.390876100061,1.38988589226691
232,0.0836503715254366,0.274459755979478,1,0.862737778644078,0.862750583126043
233,0.0599735253490508,-0.7963758232072,0,0.199911751163503,0.18878898985307
234,0.935299235396087,-0.0477461270056665,0,1.50147442654707,1.50077205875191
235,0.678575836587697,-0.894948258064687,0,1.30893187744077,1.31206348155553
236,0.153895276365802,0.0812105261720717,1,0.915421457274351,0.91599970394962
237,0.520906791090965,0.134544806089252,1,1.19068009331822,1.19706374357559
238,0.029178258497268,-0.356970726046711,0,0.0972608616575599,0.100544549416678
239,0.419945929897949,0.55929256323725,1,1.11495944742346,1.10806335241251
240,0.834132591960952,0.52180591551587,1,1.42559944397071,1.41890292884508
241,0.879171752138063,0.511419732123613,1,1.45937881410355,1.45971557019118
242,0.203733696602285,-0.920942153781652,0,0.679112322007616,0.675340247438158
243,0.81187983835116,0.231202575843781,1,1.40890987876337,1.40182725029435
244,0.994079478550702,0.863611923996359,1,1.54555960891303,1.5510351154424
245,0.0937704686075449,0.904878005385399,1,0.870327851455659,0.875900530001274
246,0.51543206279166,-0.481509973295033,0,1.18657404709375,1.1908002047107
247,0.0501655151601881,-0.259134342428297,0,0.167218383867294,0.162200727944222
248,0.124216770520434,-0.650588573887944,0,0.414055901734779,0.407499390329063
249,0.855257116258144,-0.69455188838765,0,1.44144283719361,1.44538273030385
250,0.294475370552391,0.302728761918843,1,1.02085652791429,1.01663476859693
251,0.614123855018988,0.764037629589438,1,1.26059289126424,1.26835453168731
252,0.114023245638236,-0.1645259228535,0,0.380077485460788,0.385112147027864
253,0.344565925421193,0.652324198745191,1,1.0584244440659,1.06101124903453
254,0.174242919776589,-0.506878511514515,0,0.580809732588629,0.584402959654691
255,0.893083730246872,-0.754592998418957,0,1.46981279768515,1.46944825353019
256,0.0606942060403526,0.402294849976897,1,0.845520654530264,0.841028923749436
257,0.0859050741419196,-0.25886056991294,0,0.286350247139732,0.28110201997181
258,0.944608491379768,0.649653048720211,1,1.50845636853483,1.51640263238264
259,0.0747339765075594,-0.614799332804978,0,0.249113255025198,0.25310347357326
260,0.634558441117406,-0.49496737215668,0,1.27591883083805,1.27214386426905
261,0.91125907516107,-0.574920553714037,0,1.4834443063708,1.48599503958106
262,0.424594152718782,0.135686146095395,1,1.11844561453909,1.11877385341535
263,0.0239345675799996,-0.788869916461408,0,0.0797818919333319,0.0764271672471452
264,0.256050240946934,-0.396638195030391,0,0.853500803156446,0.853858852730263
265,0.107312007341534,0.456748542841524,1,0.88048400550615,0.8882339384934
266,0.12782206130214,-0.25526543520391,0,0.426073537673801,0.418797142305469
267,0.458569152513519,-0.595976737327874,0,1.14392686438514,1.14232664111147
268,0.278678445145488,-0.701092656236142,0,0.928928150484959,0.940800014021933
269,0.768212537979707,0.0927647724747658,1,1.37615940348478,1.38200753342967
270,0.573188370792195,-0.897456067148596,0,1.22989127809415,1.22673893802002
271,0.675689812051132,0.551795920357108,1,1.30676735903835,1.3083779506397
272,0.337845382513478,0.586984375026077,1,1.05338403688511,1.04933668741299
273,0.613357075490058,0.687765518669039,1,1.26001780661754,1.25765576180603
274,0.19403723301366,-0.257198018953204,0,0.646790776712199,0.645165901308049
275,0.141480619087815,0.361110941972584,1,0.906110464315861,0.905257304390014
276,0.136910293484107,-0.805107794236392,0,0.456367644947022,0.457849617237378
277,0.741747597232461,-0.738642911892384,0,1.35631069792435,1.35616435838672
278,0.391457696910948,-0.24075678922236,0,1.09359327268321,1.0988615048192
279,0.617591886548325,-0.403724891599268,0,1.26319391491124,1.26762244730533
280,0.679155287565664,0.113557858858258,1,1.30936646567425,1.29998141889442
281,0.213017471600324,0.280194208491594,1,0.959763103700243,0.958701927153008
282,0.225856440840289,-0.818641853984445,0,0.752854802800963,0.749503923898891
283,0.488291372312233,0.122005611192435,1,1.16621852923417,1.16726313524558
284,0.313693281030282,-0.202774821314961,0,1.03526996077271,1.03569770450114
285,0.985380005324259,-0.309161720331758,0,1.53903500399319,1.53735004752461
286,0.186051233205944,0.266507472842932,1,0.939538424904458,0.945189088081683
287,0.830821954412386,0.412766391411424,1,1.42311646580929,1.41467975966655
288,0.824191764928401,0.892762138973922,1,1.4181438236963,1.42077975989819
289,0.380164555972442,0.899104265961796,1,1.08512341697933,1.08715897302723
290,0.915871616918594,0.767511366866529,1,1.48690371268895,1.47741062815599
291,0.337826123693958,0.519450744148344,1,1.05336959277047,1.04781503591501
292,0.674054154194892,-0.324231508653611,0,1.30554061564617,1.30852019869331
293,0.539809592766687,0.802859001327306,1,1.20485719457502,1.20055615222556
294,0.644495974527672,0.373574987519532,1,1.28337198089575,1.27945528686119
295,0.409119851887226,-0.811457876581699,0,1.10683988891542,1.11200094209713
296,0.453130568843335,-0.532010770402849,0,1.1398479266325,1.14133488767964
297,0.0785027535166591,0.382818846963346,1,0.858877065137494,0.851552077254828
298,0.0244392198510468,0.77239532629028,1,0.818329414888285,0.811766078513015
299,0.347307885065675,-0.276480162981898,0,1.06048091379926,1.05590702979903
300,0.910389877390116,0.844325721729547,1,1.48279240804259,1.48284721671737
301,0.827948292251676,-0.707682076841593,0,1.42096121918876,1.42160933389819
302,0.160804912913591,-0.994140792638063,0,0.536016376378636,0.540279762232635
303,0.773905569687486,0.300044386647642,1,1.38042917726561,1.37938629320538
304,0.190750452224165,-0.953581063542515,0,0.635834840747218,0.630851166770994
305,0.302446554414928,0.107207344844937,1,1.0268349158112,1.02703388296879
306,0.978266591206193,0.83529849909246,1,1.53369994340464,1.53468764611689
307,0.790551401907578,0.428491983562708,1,1.39291355143068,1.38889392153917
308,0.028415052453056,-0.883862567134202,0,0.0947168415101866,0.0993281620653214
309,0.26943084760569,-0.198593308217824,0,0.898102825352301,0.898237147848187
310,0.8455636263825,-0.542634497396648,0,1.43417271978688,1.43039530841019
311,0.892189969075844,0.0201846109703183,1,1.46914247680688,1.46931005541693
312,0.20649079605937,0.899384285323322,1,0.954868097044528,0.950554748439241
313,0.367645742604509,-0.673167071305215,0,1.07573430695338,1.07558030628838
314,0.668792969780043,0.522496609482914,1,1.30159472733503,1.29945825158247
315,0.88422318873927,0.355794957373291,1,1.46316739155445,1.46208695307716
316,0.491410965332761,-0.507386522367597,0,1.16855822399957,1.15661545697772
317,0.328767732949927,0.150596982333809,1,1.04657579971245,1.05436737266987
318,0.0391305454540998,0.421196090057492,1,0.829347909090575,0.826713143341305
319,0.573822675971314,0.64378622174263,1,1.23036700697849,1.22135282944685
320,0.0622673507314175,0.68126876372844,1,0.846700513048563,0.848775208221237
321,0.00437917560338974,-0.673859594855458,0,0.0145972520112991,0.0156208696806697
322,0.773542018607259,0.687784065492451,1,1.38015651395544,1.37944673732217
323,0.987656149314716,0.353682606946677,1,1.54074211198604,1.54570006887997
324,0.264420554041863,0.989050846546888,1,0.998315415531397,0.995081092573066
325,0.537219690391794,-0.774808562360704,0,1.20291476779385,1.1883336750317
326,0.0453686818946153,-0.407109743915498,0,0.151228939648718,0.147548030492023
327,0.948161186650395,-0.977800906635821,0,1.5111208899878,1.51820167477718
328,0.44537017843686,-0.816392893902957,0,1.13402763382765,1.13457408083937
329,0.304704394191504,-0.783352304250002,0,1.02852829564363,1.02702626890663
330,0.757771277567372,-0.627674432471395,0,1.36832845817553,1.37267563329062
331,0.254825623705983,-0.199935242533684,0,0.849418745686611,0.859577689990633
332,0.0262975147925317,0.249806287698448,1,0.819723136094399,0.809642926983059
333,0.483970760600641,-0.580949494149536,0,1.16297807045048,1.1653043035634
334,0.979050317779183,0.0842001512646675,1,1.53428773833439,1.52896288665032
335,0.452758900355548,0.55500544141978,1,1.13956917526666,1.1392258356276
336,0.141416820231825,0.558134033810347,1,0.906062615173869,0.900354598374481
337,0.492158552166075,0.77491483092308,1,1.16911891412456,1.1662515870161
338,0.479797047330067,-0.995687036309391,0,1.15984778549755,1.16125701491887
339,0.313597568543628,-0.38925341097638,0,1.03519817640772,1.04001900089857
340,0.341229427605867,-0.279661714565009,0,1.0559220707044,1.06045989534821
341,0.0749128363095224,-0.838063064496964,0,0.249709454365075,0.244379124011898
342,0.239576560910791,-0.775738569442183,0,0.798588536369304,0.803533661284068
343,0.557158508803695,-0.317822297103703,0,1.21786888160277,1.22046717532473
344,0.382860102225095,0.589851445984095,1,1.08714507666882,1.08446268317628
345,0.108492192812264,0.427546817343682,1,0.881369144609198,0.882632906110818
346,0.139772898051888,-0.532463504001498,0,0.465909660172959,0.472085772691208
347,0.0398438326083124,0.578693932387978,1,0.829882874456234,0.831713144492815
348,0.471530069364235,0.124276086688042,1,1.15364755202318,1.15684833979225
349,0.485841998830438,-0.991539581213146,0,1.16438149912283,1.16627734528282
350,0.877782423747703,0.814597396645695,1,1.45833681781078,1.45567769407092
351,0.630068548023701,0.750963442027569,1,1.27255141101778,1.27413602232339
352,0.290185971884057,-0.476760550402105,0,0.967286572946857,0.961419356647259
353,0.942058142041788,-0.364100478589535,0,1.50654360653134,1.49831935695624
354,0.508222991600633,0.608792542945594,1,1.18116724370047,1.17392231225296
355,0.142428844468668,-0.811469520442188,0,0.47476281489556,0.478674974028859
356,0.447265820577741,-0.0114450608380139,0,1.13544936543331,1.13355677646567
357,0.820241685258225,0.490491066128016,1,1.41518126394367,1.40765925650509
358,0.0750303328968585,0.466824785340577,1,0.856272749672644,0.849953311771567
359,0.27592411194928,-0.768707475159317,0,0.919747039830933,0.91788853425481
360,0.10608113440685,-0.845614355057478,0,0.353603781356166,0.355586896106278
361,0.985432187328115,-0.0497647472657263,0,1.53907414049609,1.5313302254821
362,0.688611957710236,-0.905178309883922,0,1.31645896828268,1.3129114802507
363,0.247059173649177,0.653735666070133,1,0.985294380236883,0.98533832755997
364,0.32591924443841,0.36174403782934,1,1.04443943332881,1.05042033016205
365,0.773390473565087,0.544789627194405,1,1.38004285517382,1.38466944913065
366,0.910536632640287,0.00379466358572245,1,1.48290247448022,1.48752411421816
367,0.835066705709323,0.49618266383186,1,1.42630002928199,1.42214245667667
368,0.950436570681632,0.61386288003996,1,1.51282742801122,1.51310664358693
369,0.103030066471547,0.159538360778242,1,0.87727254985366,0.882820107604521
370,0.584179414901882,0.708114864770323,1,1.23813456117641,1.23175560562845
371,0.390728269005194,-0.364076911006123,0,1.0930462017539,1.10143646046108
372,0.216206876328215,-0.648466219659895,0,0.720689587760717,0.718861865186556
373,0.424890174064785,-0.370625086594373,0,1.11866763054859,1.11137202686659
374,0.762410007184371,0.153560498729348,1,1.37180750538828,1.37521016116785
375,0.350479981163517,0.233703430276364,1,1.06285998587264,1.06121297234107
376,0.504496176261455,-0.726986360736191,0,1.17837213219609,1.18155373223765
377,0.770528367953375,0.465113425627351,1,1.37789627596503,1.38379767138108
378,0.36848426098004,0.226987831294537,1,1.07636319573503,1.0745317864983
379,0.121335146715865,-0.207004831638187,0,0.404450489052882,0.404083656563937
380,0.847793020540848,0.539058668538928,1,1.43584476540564,1.44430640464544
